Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1606463356,2020-11-27T07:49:16Z,SJY182,"-6.122155,106.64946",0,2,321
1606463377,2020-11-27T07:49:37Z,SJY182,"-6.121948,106.649315",0,2,303
1606463404,2020-11-27T07:50:04Z,SJY182,"-6.121736,106.6492",0,2,354
1606463428,2020-11-27T07:50:28Z,SJY182,"-6.121525,106.649315",0,2,28
1606463576,2020-11-27T07:52:56Z,SJY182,"-6.121677,106.648895",0,9,247
1606463585,2020-11-27T07:53:05Z,SJY182,"-6.121864,106.648476",0,11,241
1606463592,2020-11-27T07:53:12Z,SJY182,"-6.122085,106.64817",0,12,225
1606463630,2020-11-27T07:53:50Z,SJY182,"-6.124238,106.648079",0,16,157
1606463636,2020-11-27T07:53:56Z,SJY182,"-6.124706,106.64827",0,16,157
1606463648,2020-11-27T07:54:08Z,SJY182,"-6.125599,106.648613",0,16,157
1606463656,2020-11-27T07:54:16Z,SJY182,"-6.126114,106.648666",0,14,194
1606463664,2020-11-27T07:54:24Z,SJY182,"-6.126377,106.648338",0,12,250
1606463670,2020-11-27T07:54:30Z,SJY182,"-6.126507,106.648018",0,13,250
1606463682,2020-11-27T07:54:42Z,SJY182,"-6.126812,106.647217",0,16,247
1606463688,2020-11-27T07:54:48Z,SJY182,"-6.126996,106.64682",0,15,239
1606463694,2020-11-27T07:54:54Z,SJY182,"-6.127287,106.646584",0,13,199
1606463702,2020-11-27T07:55:02Z,SJY182,"-6.127647,106.646629",0,11,151
1606463708,2020-11-27T07:55:08Z,SJY182,"-6.12795,106.646759",0,10,157
1606463714,2020-11-27T07:55:14Z,SJY182,"-6.128206,106.646866",0,12,157
1606463721,2020-11-27T07:55:21Z,SJY182,"-6.128597,106.647034",0,14,160
1606463727,2020-11-27T07:55:27Z,SJY182,"-6.128998,106.647186",0,15,157
1606463735,2020-11-27T07:55:35Z,SJY182,"-6.129545,106.647415",0,19,160
1606463810,2020-11-27T07:56:50Z,SJY182,"-6.136632,106.651237",0,16,70
1606463819,2020-11-27T07:56:59Z,SJY182,"-6.136353,106.651909",0,21,67
