Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1608014386,2020-12-15T06:39:46Z,SJY182,"-6.121262,106.647171",0,14,337
1608014392,2020-12-15T06:39:52Z,SJY182,"-6.120872,106.647011",0,14,337
1608014401,2020-12-15T06:40:01Z,SJY182,"-6.1203,106.64679",0,15,340
1608014436,2020-12-15T06:40:36Z,SJY182,"-6.119082,106.648514",0,17,67
1608014442,2020-12-15T06:40:42Z,SJY182,"-6.118904,106.648956",0,18,70
1608014451,2020-12-15T06:40:51Z,SJY182,"-6.118629,106.649651",0,19,67
1608014458,2020-12-15T06:40:58Z,SJY182,"-6.118389,106.650246",0,20,67
1608014464,2020-12-15T06:41:04Z,SJY182,"-6.118186,106.650764",0,21,67
1608014471,2020-12-15T06:41:11Z,SJY182,"-6.117931,106.651398",0,22,67
1608014477,2020-12-15T06:41:17Z,SJY182,"-6.117702,106.651955",0,22,67
1608014488,2020-12-15T06:41:28Z,SJY182,"-6.117267,106.653046",0,24,67
1608014510,2020-12-15T06:41:50Z,SJY182,"-6.116386,106.655258",0,26,67
1608014523,2020-12-15T06:42:03Z,SJY182,"-6.115791,106.656738",0,26,67
1608014529,2020-12-15T06:42:09Z,SJY182,"-6.115544,106.657379",0,25,67
1608014540,2020-12-15T06:42:20Z,SJY182,"-6.11502,106.658691",0,25,67
1608014548,2020-12-15T06:42:28Z,SJY182,"-6.114729,106.659416",0,24,67
1608014554,2020-12-15T06:42:34Z,SJY182,"-6.114487,106.660034",0,24,67
1608014569,2020-12-15T06:42:49Z,SJY182,"-6.113857,106.661606",0,25,67
1608014576,2020-12-15T06:42:56Z,SJY182,"-6.113554,106.662376",0,26,67
1608014609,2020-12-15T06:43:29Z,SJY182,"-6.112181,106.665825",0,23,67
1608014632,2020-12-15T06:43:52Z,SJY182,"-6.111408,106.667747",0,13,67
1608014640,2020-12-15T06:44:00Z,SJY182,"-6.111248,106.668137",0,12,67
1608014647,2020-12-15T06:44:07Z,SJY182,"-6.111134,106.668427",0,10,70
1608014653,2020-12-15T06:44:13Z,SJY182,"-6.111053,106.668648",0,8,67
1608014663,2020-12-15T06:44:23Z,SJY182,"-6.110962,106.668877",0,4,67
1608014748,2020-12-15T06:45:48Z,SJY182,"-6.110878,106.669098",0,3,67
1608014768,2020-12-15T06:46:08Z,SJY182,"-6.110726,106.669411",0,5,59
1608014780,2020-12-15T06:46:20Z,SJY182,"-6.110504,106.669624",0,5,30
1608014814,2020-12-15T06:46:54Z,SJY182,"-6.110767,106.669334",0,0,278
1608014884,2020-12-15T06:48:04Z,SJY182,"-6.1099,106.669708",0,9,340
1608014890,2020-12-15T06:48:10Z,SJY182,"-6.109679,106.669571",0,10,320
1608014913,2020-12-15T06:48:33Z,SJY182,"-6.10928,106.66861",0,10,278
1608014924,2020-12-15T06:48:44Z,SJY182,"-6.109283,106.668175",0,7,250
1608014931,2020-12-15T06:48:51Z,SJY182,"-6.109406,106.667877",0,12,247
